"arm","strategy","fit_unit_id","group_size","start_path_position","end_path_position","candidate_model","fit_status","criterion_eligible","n_observations","n_episodes","AIC","BIC","r_per_day","K","N_init"
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w003",3,3,5,"logistic__mean_preserving_lognormal","ok",TRUE,7,3,176.941826736451,176.617287630783,0.897892667290981,35555006.784769,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w004",3,4,6,"exponential__normal","ok",TRUE,7,3,193.107518701365,192.837069446642,0.846382819289437,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w004",3,4,6,"logistic__normal","ok",TRUE,7,3,187.536083004892,187.211543899224,1.15791215106198,11462181.8610743,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w004",3,4,6,"exponential__mean_preserving_lognormal","ok",TRUE,7,3,200.037860409593,199.767411154869,0.87251597507938,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w004",3,4,6,"logistic__mean_preserving_lognormal","ok",TRUE,7,3,194.985849238353,194.661310132685,1.1964673941059,9934478.61835437,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w005",3,5,7,"exponential__normal","ok",TRUE,6,3,162.158816369872,161.117613716013,0.956187298685383,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w005",3,5,7,"logistic__normal","ok",TRUE,6,3,163.857237895755,162.607794711123,1.10974723622028,16480512.5638849,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w005",3,5,7,"exponential__mean_preserving_lognormal","ok",TRUE,6,3,172.676158714271,171.634956060411,0.927820977748472,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w005",3,5,7,"logistic__mean_preserving_lognormal","ok",TRUE,6,3,167.321568227334,166.072125042703,1.42307552304522,8116986.04517309,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w006",3,6,8,"exponential__normal","ok",TRUE,7,3,214.031023459099,213.760574204376,0.613703716196195,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w006",3,6,8,"logistic__normal","ok",TRUE,7,3,195.05022401197,194.725684906302,1.34971737961391,9337016.07624609,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w006",3,6,8,"exponential__mean_preserving_lognormal","ok",TRUE,7,3,217.138289001204,216.867839746481,0.71158778040378,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w006",3,6,8,"logistic__mean_preserving_lognormal","ok",TRUE,7,3,207.466776225225,207.142237119557,1.15061582504553,10492797.9974925,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w007",3,7,9,"exponential__normal","ok",TRUE,8,3,249.922270572534,250.319478280933,0.43891948806364,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w007",3,7,9,"logistic__normal","ok",TRUE,8,3,228.594250901742,229.070900151821,1.11539917686703,10276273.967609,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w007",3,7,9,"exponential__mean_preserving_lognormal","ok",TRUE,8,3,252.033680754051,252.43088846245,0.59507297245304,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w007",3,7,9,"logistic__mean_preserving_lognormal","ok",TRUE,8,3,236.827424406412,237.304073656491,1.08506969924967,10666133.6880773,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w008",3,8,10,"exponential__normal","ok",TRUE,9,3,275.505266188354,276.491389075035,0.394114255487044,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w008",3,8,10,"logistic__normal","ok",TRUE,9,3,261.987617147065,263.170964611082,0.941713569075422,10424846.3164023,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w008",3,8,10,"exponential__mean_preserving_lognormal","ok",TRUE,9,3,279.894943841437,280.881066728118,0.539166763925414,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w008",3,8,10,"logistic__mean_preserving_lognormal","ok",TRUE,9,3,257.229005335527,258.412352799544,1.02532883027773,10133607.1115624,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w009",3,9,11,"exponential__normal","ok",TRUE,8,3,250.166736349204,250.563944057603,0.388113973073701,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w009",3,9,11,"logistic__normal","ok",TRUE,8,3,237.684384950927,238.161034201006,1.13720906548912,9794202.77861267,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w009",3,9,11,"exponential__mean_preserving_lognormal","ok",TRUE,8,3,253.640495557756,254.037703266156,0.566481058143786,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w009",3,9,11,"logistic__mean_preserving_lognormal","ok",TRUE,8,3,230.869030362363,231.345679612442,1.22396864918479,9596878.15447622,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w010",3,10,12,"exponential__normal","ok",TRUE,7,3,219.019205854766,218.748756600042,0.484697494129084,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w010",3,10,12,"logistic__normal","ok",TRUE,7,3,193.440828534657,193.116289428989,1.32703869561344,8812762.73841741,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w010",3,10,12,"exponential__mean_preserving_lognormal","ok",TRUE,7,3,218.699035995903,218.42858674118,0.68057993452742,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w010",3,10,12,"logistic__mean_preserving_lognormal","ok",TRUE,7,3,200.77429316368,200.449754058012,1.24465114707755,8696937.72777378,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w011",3,11,13,"exponential__normal","ok",TRUE,7,3,220.675328329904,220.404879075181,0.452125810462678,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w011",3,11,13,"logistic__normal","ok",TRUE,7,3,192.235356131496,191.910817025828,1.33629516339461,8904558.62143989,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w011",3,11,13,"exponential__mean_preserving_lognormal","ok",TRUE,7,3,219.781210287402,219.510761032678,0.677211456859894,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w011",3,11,13,"logistic__mean_preserving_lognormal","ok",TRUE,7,3,200.340622520545,200.016083414877,1.28560971815086,8601295.15505308,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w012",3,12,14,"exponential__normal","ok",TRUE,8,3,248.211229601642,248.608437310041,0.412753148982423,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w012",3,12,14,"logistic__normal","ok",TRUE,8,3,245.757544618201,246.23419386828,0.801876265929697,12298067.027401,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w012",3,12,14,"exponential__mean_preserving_lognormal","ok",TRUE,8,3,251.705226850676,252.102434559075,0.620102471612325,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w012",3,12,14,"logistic__mean_preserving_lognormal","ok",TRUE,8,3,228.78094123672,229.2575904868,1.16865347569019,10162672.5342177,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w013",3,13,15,"exponential__normal","ok",TRUE,8,3,248.845570435133,249.242778143532,0.408660621019829,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w013",3,13,15,"logistic__normal","ok",TRUE,8,3,246.333887755507,246.810537005586,1.11607355531018,10479355.4300381,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w013",3,13,15,"exponential__mean_preserving_lognormal","ok",TRUE,8,3,252.933386733962,253.330594442361,0.621884442861185,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w013",3,13,15,"logistic__mean_preserving_lognormal","ok",TRUE,8,3,225.710760094927,226.187409345006,1.28214359663104,10077635.2128211,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w014",3,14,16,"exponential__normal","ok",TRUE,7,3,219.090505614413,218.82005635969,0.491691189823679,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w014",3,14,16,"logistic__normal","ok",TRUE,7,3,177.16440240585,176.839863300182,1.24627244850697,11474909.6711087,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w014",3,14,16,"exponential__mean_preserving_lognormal","ok",TRUE,7,3,219.34067086328,219.070221608557,0.742701702165635,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w014",3,14,16,"logistic__mean_preserving_lognormal","ok",TRUE,7,3,189.236171791945,188.911632686277,1.26284083979608,11201867.6069738,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w015",3,15,17,"exponential__normal","ok",TRUE,6,3,160.188626260803,159.147423606943,1.0974418382818,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w015",3,15,17,"logistic__normal","ok",TRUE,6,3,162.188902023307,160.939458838676,1.09726631476243,66257437855.6129,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w015",3,15,17,"exponential__mean_preserving_lognormal","ok",TRUE,6,3,172.868677480218,171.827474826358,1.03540377966343,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w015",3,15,17,"logistic__mean_preserving_lognormal","ok",TRUE,6,3,168.385881919752,167.13643873512,1.48197270379962,8777608.03807797,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w016",3,16,18,"exponential__normal","ok",TRUE,7,3,190.031552728053,189.76110347333,1.04477710843411,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w016",3,16,18,"logistic__normal","ok",TRUE,7,3,192.032065606937,191.707526501269,1.04453889513707,86913756523.686,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w016",3,16,18,"exponential__mean_preserving_lognormal","ok",TRUE,7,3,207.95145016725,207.681000912526,0.893829074592431,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w016",3,16,18,"logistic__mean_preserving_lognormal","mean_parameter_on_boundary",FALSE,7,3,209.951455399268,209.6269162936,0.893829804584428,7477190999999.98,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w017",3,17,19,"exponential__normal","ok",TRUE,7,3,189.138283421797,188.867834167074,1.04888061674098,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w017",3,17,19,"logistic__normal","ok",TRUE,7,3,191.138908953089,190.814369847421,1.04889904892994,29150719180.6719,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w017",3,17,19,"exponential__mean_preserving_lognormal","ok",TRUE,7,3,208.829500152409,208.559050897685,0.908525333972709,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w017",3,17,19,"logistic__mean_preserving_lognormal","mean_parameter_on_boundary",FALSE,7,3,210.829505365886,210.504966260218,0.908526376034588,7.616226e+12,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w018",3,18,20,"exponential__normal","ok",TRUE,7,3,187.625858437473,187.355409182749,1.03075539705366,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w018",3,18,20,"logistic__normal","ok",TRUE,7,3,189.626288169504,189.301749063836,1.03122698809431,11168129568.1565,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w018",3,18,20,"exponential__mean_preserving_lognormal","ok",TRUE,7,3,207.336756968077,207.066307713353,0.907468895374607,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w018",3,18,20,"logistic__mean_preserving_lognormal","mean_parameter_on_boundary",FALSE,7,3,209.336760852262,209.012221746593,0.907469211808922,7.616226e+12,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w019",3,19,21,"exponential__normal","ok",TRUE,6,3,157.903136025352,156.861933371493,1.02801405497762,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w019",3,19,21,"logistic__normal","ok",TRUE,6,3,156.450854648941,155.201411464309,1.27536493175348,12405442.3174567,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w019",3,19,21,"exponential__mean_preserving_lognormal","ok",TRUE,6,3,168.606460882002,167.565258228142,0.99902881341839,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w019",3,19,21,"logistic__mean_preserving_lognormal","ok",TRUE,6,3,162.627787135037,161.378343950406,1.39353023393242,9615414.00089634,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w020",3,20,22,"exponential__normal","ok",TRUE,7,3,216.617055376259,216.346606121535,0.548578012968097,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w020",3,20,22,"logistic__normal","ok",TRUE,7,3,181.778289104134,181.453749998465,1.22542604992258,12868812.6861639,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w020",3,20,22,"exponential__mean_preserving_lognormal","ok",TRUE,7,3,217.917419215095,217.646969960372,0.768690111001016,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w020",3,20,22,"logistic__mean_preserving_lognormal","ok",TRUE,7,3,193.691877491589,193.367338385921,1.2098512349405,12762676.4525828,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w021",3,21,23,"exponential__normal","ok",TRUE,7,3,220.151055128122,219.880605873398,0.630566277252254,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w021",3,21,23,"logistic__normal","ok",TRUE,7,3,197.495502606058,197.17096350039,1.58253888367189,12289683.3840649,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w021",3,21,23,"exponential__mean_preserving_lognormal","ok",TRUE,7,3,220.284900385269,220.014451130545,0.762836934039503,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w021",3,21,23,"logistic__mean_preserving_lognormal","ok",TRUE,7,3,205.738946466059,205.414407360391,1.2104475069564,13756737.622013,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w022",3,22,24,"exponential__normal","ok",TRUE,7,3,220.838485820689,220.568036565965,0.667601244605252,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w022",3,22,24,"logistic__normal","ok",TRUE,7,3,194.291357307821,193.966818202153,1.57358683278829,12289944.7280003,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w022",3,22,24,"exponential__mean_preserving_lognormal","ok",TRUE,7,3,222.231558800858,221.961109546134,0.770836975483904,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w022",3,22,24,"logistic__mean_preserving_lognormal","ok",TRUE,7,3,206.982924633522,206.658385527854,1.28798899854114,13979918.9410502,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w023",3,23,25,"exponential__normal","ok",TRUE,6,3,157.326235249893,156.285032596033,1.02789853540692,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w023",3,23,25,"logistic__normal","ok",TRUE,6,3,158.261584032584,157.012140847953,1.88283754978581,10297231.5965586,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w023",3,23,25,"exponential__mean_preserving_lognormal","ok",TRUE,6,3,166.811843817881,165.770641164021,1.01076505096182,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w023",3,23,25,"logistic__mean_preserving_lognormal","ok",TRUE,6,3,150.824763832931,149.5753206483,1.92199259962579,10178000.6974121,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w024",3,24,26,"exponential__normal","ok",TRUE,6,3,156.545722739489,155.50452008563,1.0196713447654,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w024",3,24,26,"logistic__normal","ok",TRUE,6,3,158.548100450497,157.298657265865,1.02047543535323,5732839806.00133,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w024",3,24,26,"exponential__mean_preserving_lognormal","ok",TRUE,6,3,171.12069846979,170.07949581593,1.03202359855111,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w024",3,24,26,"logistic__mean_preserving_lognormal","ok",TRUE,6,3,170.836315863917,169.586872679285,1.64197700603236,12118689.8949202,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w025",3,25,27,"exponential__normal","ok",TRUE,6,3,155.678475340201,154.637272686341,1.0239654662883,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w025",3,25,27,"logistic__normal","ok",TRUE,6,3,157.682739462481,156.433296277849,1.02445177604953,5791199834.89133,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w025",3,25,27,"exponential__mean_preserving_lognormal","ok",TRUE,6,3,167.535344418909,166.49414176505,1.04934711841182,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w025",3,25,27,"logistic__mean_preserving_lognormal","mean_parameter_on_boundary",FALSE,6,3,169.535346906126,168.285903721494,1.04934751613947,1.1247774e+13,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w026",3,26,28,"exponential__normal","ok",TRUE,6,3,151.748274201852,150.707071547992,1.04966355823142,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w026",3,26,28,"logistic__normal","ok",TRUE,6,3,153.804417627557,152.554974442926,1.04858397931237,5548793353.28918,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w026",3,26,28,"exponential__mean_preserving_lognormal","ok",TRUE,6,3,162.830849941595,161.789647287736,1.05446893332873,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w026",3,26,28,"logistic__mean_preserving_lognormal","mean_parameter_on_boundary",FALSE,6,3,164.83086500967,163.581421825039,1.0544690328922,1.1247774e+13,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w027",3,27,29,"exponential__normal","ok",TRUE,6,3,159.75379069029,158.712588036431,1.09782478345556,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w027",3,27,29,"logistic__normal","ok",TRUE,6,3,161.754930708225,160.505487523594,1.09776914931586,108560603477.176,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w027",3,27,29,"exponential__mean_preserving_lognormal","ok",TRUE,6,3,167.984379225619,166.943176571759,1.05798427104381,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w027",3,27,29,"logistic__mean_preserving_lognormal","mean_parameter_on_boundary",FALSE,6,3,169.984389607061,168.73494642243,1.0579849847514,8369270999999.99,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w028",3,28,30,"exponential__normal","ok",TRUE,7,3,203.076299089115,202.805849834391,0.934500559677325,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w028",3,28,30,"logistic__normal","ok",TRUE,7,3,201.961718518252,201.637179412584,1.27779755737357,20937094.8934064,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w028",3,28,30,"exponential__mean_preserving_lognormal","ok",TRUE,7,3,215.767355508023,215.496906253299,0.89116167549655,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w028",3,28,30,"logistic__mean_preserving_lognormal","ok",TRUE,7,3,217.335195187003,217.010656081335,0.989954705387349,37077617.7080862,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w029",3,29,31,"exponential__normal","ok",TRUE,7,3,213.222681642217,212.952232387494,0.819648485329397,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w029",3,29,31,"logistic__normal","ok",TRUE,7,3,208.251694536935,207.927155431267,1.94737556914772,13522321.1132252,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w029",3,29,31,"exponential__mean_preserving_lognormal","ok",TRUE,7,3,220.469891453999,220.199442199275,0.757444556112303,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w029",3,29,31,"logistic__mean_preserving_lognormal","ok",TRUE,7,3,221.323448879794,220.998909774126,0.931768035212493,26549172.0982332,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w030",3,30,32,"exponential__normal","ok",TRUE,8,3,236.707260247007,237.104467955407,0.750713666716412,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w030",3,30,32,"logistic__normal","mean_parameter_on_boundary",FALSE,8,3,238.707278644055,239.183927894134,0.750585092335676,1.3135957e+13,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w030",3,30,32,"exponential__mean_preserving_lognormal","ok",TRUE,8,3,242.110585617662,242.507793326061,0.739709281528438,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w030",3,30,32,"logistic__mean_preserving_lognormal","ok",TRUE,8,3,242.590605919521,243.0672551696,0.861378567923457,31853153.7563114,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w031",3,31,33,"exponential__normal","ok",TRUE,7,3,208.429383708681,208.158934453958,0.719344781484272,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w031",3,31,33,"logistic__normal","ok",TRUE,7,3,192.381637011098,192.05709790543,1.23639426803802,15021342.2233694,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w031",3,31,33,"exponential__mean_preserving_lognormal","ok",TRUE,7,3,217.582205440886,217.311756186162,0.807297466022131,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w031",3,31,33,"logistic__mean_preserving_lognormal","ok",TRUE,7,3,189.349012967186,189.024473861517,1.3352909419031,14325842.0209666,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w032",3,32,34,"exponential__normal","ok",TRUE,8,3,230.199844513628,230.597052222027,0.765943147822419,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w032",3,32,34,"logistic__normal","ok",TRUE,8,3,232.104506313941,232.58115556402,0.838682897172564,47705209.6347921,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w032",3,32,34,"exponential__mean_preserving_lognormal","ok",TRUE,8,3,239.377882529357,239.775090237756,0.808507152046381,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w032",3,32,34,"logistic__mean_preserving_lognormal","ok",TRUE,8,3,240.653436629058,241.130085879137,0.94107390750024,25125763.5592471,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w033",3,33,35,"exponential__normal","ok",TRUE,8,3,230.89820491477,231.29541262317,0.749275708504524,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w033",3,33,35,"logistic__normal","ok",TRUE,8,3,232.898210390226,233.374859640305,0.749228701622993,6956693530316.91,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w033",3,33,35,"exponential__mean_preserving_lognormal","ok",TRUE,8,3,242.458069226011,242.85527693441,0.741133257626486,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w033",3,33,35,"logistic__mean_preserving_lognormal","ok",TRUE,8,3,244.438902499644,244.915551749723,0.765049894714198,95274491.1515431,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w034",3,34,36,"exponential__normal","ok",TRUE,8,3,225.421948627076,225.819156335475,0.724569388373603,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w034",3,34,36,"logistic__normal","ok",TRUE,8,3,227.402570215662,227.879219465741,0.743409781673718,153497261.341629,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w034",3,34,36,"exponential__mean_preserving_lognormal","ok",TRUE,8,3,237.738719584575,238.135927292975,0.720741835299706,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w034",3,34,36,"logistic__mean_preserving_lognormal","ok",TRUE,8,3,239.666501047913,240.143150297992,0.752573427093694,67122255.1200645,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w035",3,35,37,"exponential__normal","ok",TRUE,8,3,247.958986085726,248.356193794125,0.558929303576106,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w035",3,35,37,"logistic__normal","ok",TRUE,8,3,227.449048609911,227.92569785999,1.14229986562218,13677257.4623428,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w035",3,35,37,"exponential__mean_preserving_lognormal","ok",TRUE,8,3,249.328559550835,249.725767259234,0.705375734526837,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w035",3,35,37,"logistic__mean_preserving_lognormal","ok",TRUE,8,3,246.403182494215,246.879831744294,1.00286431064297,15372343.0615781,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w036",3,36,38,"exponential__normal","ok",TRUE,8,3,252.208031850432,252.605239558831,0.444996880417076,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w036",3,36,38,"logistic__normal","ok",TRUE,8,3,202.168994725543,202.645643975622,1.24193066970954,13318056.6915081,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w036",3,36,38,"exponential__mean_preserving_lognormal","ok",TRUE,8,3,255.914711988986,256.311919697386,0.669960088576942,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w036",3,36,38,"logistic__mean_preserving_lognormal","ok",TRUE,8,3,216.592124191811,217.06877344189,1.26151609238305,13121711.5784065,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w037",3,37,39,"exponential__normal","ok",TRUE,8,3,254.42375455393,254.820962262329,0.449798840875165,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w037",3,37,39,"logistic__normal","ok",TRUE,8,3,218.220844735145,218.697493985224,1.44506281495173,13022218.4492829,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w037",3,37,39,"exponential__mean_preserving_lognormal","ok",TRUE,8,3,257.585105071724,257.982312780123,0.666357272553748,,
"C","rolling_3","MDAMB231_promoted_39_episodes_ignore_media__g03__w037",3,37,39,"logistic__mean_preserving_lognormal","ok",TRUE,8,3,230.708129974001,231.18477922408,1.3472712742708,13274786.3872785,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w001",5,1,5,"exponential__normal","ok",TRUE,11,5,351.682258463916,354.467525373505,0.624443657488213,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w001",5,1,5,"logistic__normal","mean_parameter_on_boundary",FALSE,11,5,353.682259518292,356.865421700679,0.62447074818699,1.1762429e+13,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w001",5,1,5,"exponential__mean_preserving_lognormal","ok",TRUE,11,5,352.087180112601,354.87244702219,0.635892742911774,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w001",5,1,5,"logistic__mean_preserving_lognormal","ok",TRUE,11,5,337.820733134561,341.003895316948,1.32863272704804,8772821.78773668,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w002",5,2,6,"exponential__normal","ok",TRUE,11,5,305.040918092979,307.826185002568,0.798562728813728,,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w002",5,2,6,"logistic__normal","ok",TRUE,11,5,293.359676448315,296.542838630702,1.00901148186086,19440611.6549045,
"C","rolling_5","MDAMB231_promoted_39_episodes_ignore_media__g05__w002",5,2,6,"exponential__mean_preserving_lognormal","ok",TRUE,11,5,320.380287115393,323.165554024981,0.828067799763983,,
